Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
48,"[5641.349571451016, 3643.1844960175567, 4302.842555162904, 5641.896081792145, 5229.766455942013, 5220.93190093337, 6057.242125824387]","[2296444.908460223, 2312350.765119848, 2329084.2552432767, 2336055.2640646207, 2320804.258374228, 2276666.3211380746, 2172196.7406348255]","[17, 12, 14, 12, 17, 16, 19]","[1281.899109792285, 1310.4145601617795, 1333.3333333333333, 1353.5248041775458, 1379.4571580627994, 1416.3934426229507, 1466.0633484162895]",1733.0,1495.672244662435
49,"[4419.76806576092, 7261.860655903227, 4218.891130765383, 4516.492348603023, 3054.4172403965417, 5613.686418406328, 5781.137748551396]","[2328821.9273510072, 2325320.2036572304, 2323366.631979018, 2314904.4063562704, 2360359.3561109947, 2316194.8158258093, 2205239.753111703]","[13, 16, 12, 13, 8, 13, 17]","[1276.218611521418, 1296.0, 1316.4042661249366, 1344.3983402489628, 1369.9788583509514, 1398.8127361036159, 1447.2361809045226]",1755.0,1476.923076923077
50,"[4421.184098438945, 2937.5073679223665, 3206.153901106003, 4212.624627706959, 6568.026364560255, 6579.733443194308, 3290.615912184224]","[2331589.0123243406, 2327436.0582225784, 2336434.848587056, 2305780.887528438, 2276772.520203538, 2292831.5002849586, 2236748.3999742437]","[12, 14, 11, 12, 20, 17, 12]","[1261.9279454722493, 1285.0768468021815, 1307.1104387291982, 1335.3941267387945, 1369.255150554675, 1404.1170097508125, 1448.8541084404696]",1758.0,1474.4027303754267
51,"[8194.233632632653, 7290.549646603765, 3684.4168341487984, 4569.015124012577, 6463.156344125369, 2948.0695619482935, 6363.503050348023]","[2231109.478540417, 2306918.5806664377, 2329071.437421031, 2323905.686617544, 2305240.2635704884, 2367256.795821763, 2259844.954844095]","[24, 18, 13, 13, 20, 9, 13]","[1269.9657030867222, 1298.5971943887776, 1327.188940092166, 1353.5248041775458, 1380.1916932907347, 1411.764705882353, 1451.2877939529676]",1756.0,1476.0820045558087
52,"[4510.846102174495, 3533.8053078989155, 2647.5573508506623, 3750.646833905139, 4169.810230894811, 3846.578446022294, 4648.73450480128]","[2291703.411312117, 2359162.553519093, 2354907.0396872303, 2311605.4475950655, 2338383.4694953905, 2292358.3968567136, 2251682.4637172176]","[18, 7, 8, 11, 14, 15, 14]","[1265.0073206442166, 1292.7680798004988, 1314.4016227180527, 1337.4613003095976, 1366.3679493937796, 1397.3045822102426, 1433.6283185840707]",1780.0,1456.1797752808989
53,"[4794.855828495186, 4618.90765501574, 4355.798744297231, 4996.444067429953, 7106.927225927976, 5607.774112782552, 4693.412886829257]","[2297917.2296534823, 2331540.1049412843, 2291947.8747858177, 2261836.778006287, 2299690.327952725, 2313715.8974327794, 2270812.373754024]","[15, 13, 17, 16, 19, 16, 12]","[1266.8621700879764, 1286.9910625620655, 1307.7699293642786, 1336.7715317173802, 1369.9788583509514, 1402.5974025974026, 1452.1008403361345]",1742.0,1487.9448909299656
54,"[6796.426299814252, 7966.550044266264, 3469.759463280574, 1692.4109816511498, 6098.269266759039, 4764.653437016447, 3573.8031531152956]","[2300299.1759962994, 2312237.046000305, 2336103.852448372, 2363505.508114636, 2311081.835393287, 2328515.881104956, 2296222.389659732]","[16, 17, 11, 5, 16, 13, 12]","[1280.0, 1305.793450881612, 1331.9630010277492, 1354.2319749216301, 1377.9904306220096, 1407.1661237785017, 1446.4285714285713]",1764.0,1469.3877551020407
55,"[2763.2521097692193, 6651.1441682754785, 7828.747971181743, 5029.4625100299045, 4215.584981561635, 5924.686747369701, 6885.125717686267]","[2329076.13887212, 2305140.690979812, 2233975.9329948965, 2333593.0359612172, 2317319.6233713734, 2326568.116309945, 2246522.5156167927]","[11, 19, 22, 12, 12, 16, 16]","[1274.9631087063453, 1298.5971943887776, 1329.2307692307693, 1356.3579277864992, 1383.1376734258272, 1417.167851284855, 1467.7236693091734]",1727.0,1500.868558193399
56,"[6108.159888114128, 7464.206360310273, 4422.054801260111, 5829.828662472887, 5565.477629589884, 6144.166958333413, 4852.853605993865]","[2310480.570277584, 2263161.1120450906, 2346926.3544278755, 2295748.0480946116, 2292699.9049902805, 2321365.7554845125, 2248470.3908660756]","[16, 21, 11, 18, 18, 15, 13]","[1254.5982575024202, 1288.910989557434, 1319.755600814664, 1341.6149068322982, 1369.255150554675, 1405.6399132321042, 1455.362156092083]",1745.0,1485.3868194842407
57,"[4089.741310978328, 3883.848628457593, 3345.973146202503, 3512.1449505336536, 5441.648178364217, 4662.435715136419, 4008.097591032095]","[2318818.5124937617, 2295191.993553218, 2322330.2652681945, 2334746.3106403425, 2329231.4689036505, 2337477.6838908093, 2291093.556345497]","[14, 14, 13, 13, 13, 12, 11]","[1273.0844793713163, 1299.899699097292, 1321.7746047934727, 1347.8939157566303, 1375.7961783439491, 1398.8127361036159, 1435.2159468438538]",1775.0,1460.281690140845
58,"[2879.9960742539433, 7250.752345099211, 3526.761838277742, 2902.5792775972204, 4626.784674890237, 4175.366128710415, 6364.048446908312]","[2334384.615078781, 2303054.499868143, 2358001.5922951787, 2332364.629365577, 2339235.180732355, 2301274.984681934, 2186499.68955014]","[11, 17, 8, 9, 14, 13, 19]","[1286.3523573200991, 1306.4516129032259, 1329.9127757824526, 1350.7034914017718, 1374.3372216330858, 1400.32414910859, 1445.6218627997769]",1754.0,1477.7651083238313
59,"[5093.748608871209, 5849.62751079604, 7450.9343180305905, 2855.995003390558, 4141.534571184682, 6569.654127545856, 8080.0614368072565]","[2309233.4479152914, 2318988.309129454, 2271568.3878205065, 2352433.8607724323, 2350504.380971138, 2258888.396014904, 2164948.532987208]","[15, 15, 20, 7, 10, 16, 23]","[1284.440039643211, 1305.1359516616315, 1327.8688524590164, 1350.7034914017718, 1375.0663129973475, 1412.5340599455042, 1470.2212138400453]",1720.0,1506.9767441860465
60,"[4606.9688148014475, 5930.83995359419, 4339.513713391161, 5046.904778023292, 4533.09889632657, 4274.376837681677, 4177.581931113566]","[1819075.9236872355, 1830882.3474646509, 1862124.2058869733, 1804732.8202281818, 1843891.6889954659, 1802043.6219786229, 1750896.3090219088]","[19, 13, 14, 15, 14, 17, 16]","[1603.960396039604, 1632.241813602015, 1663.6713735558408, 1699.672131147541, 1734.9397590361446, 1770.4918032786886, 1826.6384778012684]",1390.0,1864.7482014388488
61,"[5235.893575532343, 3685.2099736797104, 4675.29681909785, 6625.672303332974, 6971.509245313072, 6515.025232907484, 3777.2465669191697]","[2279048.969097114, 2346938.408482285, 2305404.867711377, 2293438.1178552704, 2295892.5756944492, 2340077.4404388405, 2251286.075848988]","[15, 9, 13, 20, 17, 16, 13]","[1269.9657030867222, 1294.0589116325511, 1321.7746047934727, 1348.595213319459, 1379.4571580627994, 1413.3042529989095, 1456.9983136593592]",1745.0,1485.3868194842407
62,"[3635.9861780009037, 3807.039329586326, 3896.206540368264, 3614.060843798056, 6464.47742487153, 4182.707761103267, 6562.806228941431]","[2326965.3120959005, 2315486.281712181, 2327367.2910820744, 2331690.496277752, 2251675.7764572436, 2307561.8797465027, 2248616.510123036]","[9, 11, 12, 12, 21, 14, 14]","[1271.2113781265325, 1292.7680798004988, 1317.7427554651754, 1343.0051813471503, 1369.9788583509514, 1399.5680345572355, 1438.4017758046614]",1769.0,1465.2345958168457
63,"[606.026521513885, 599.5666509741123, 926.9588267564551, 627.7236699960308, 637.0034650876225, 639.1759465358213, 832.3227136022492]","[101881.65276042224, 106722.86387339198, 100855.7341903333, 106713.02389932526, 107016.5821347206, 106103.20712494632, 86569.69839747995]","[13, 15, 23, 11, 7, 17, 15]","[28173.91304347826, 29123.595505617977, 29793.103448275862, 30494.117647058825, 30857.14285714286, 31228.9156626506, 31609.756097560974]",81.0,32000.0
64,"[2792.5367823978377, 5983.923509469947, 5425.315731216994, 5236.933808396491, 3236.061290515044, 7872.544365402929, 6683.689287108908]","[2320654.4201274896, 2316928.578303914, 2241451.68171435, 2275095.227939579, 2319124.2774749873, 2288514.281029879, 2129229.997401759]","[9, 17, 19, 15, 14, 20, 19]","[1265.0073206442166, 1291.4798206278026, 1319.755600814664, 1349.297241020302, 1377.9904306220096, 1404.1170097508125, 1449.6644295302012]",1751.0,1480.2969731581952
65,"[3769.9105344738377, 4215.171108800052, 4123.881335934952, 4312.66966136556, 3648.387947581831, 5638.345913701887, 4655.626906318011]","[2336812.948588938, 2300844.758035053, 2335722.60226747, 2344434.1288984064, 2307239.440552408, 2338243.922473158, 2271773.1872857157]","[11, 13, 10, 11, 13, 14, 12]","[1268.1017612524463, 1286.3523573200991, 1305.1359516616315, 1326.5097236438075, 1354.2319749216301, 1386.8378812199037, 1436.01108033241]",1766.0,1467.7236693091734
66,"[6670.293492542244, 5562.548437612374, 3573.485262202298, 3742.1271702723407, 6230.851181087716, 4884.502712807451, 4997.70322084784]","[2307118.9762529526, 2297661.3293026825, 2331637.320222964, 2352897.5662236665, 2305956.254265342, 2322803.4911632244, 2177945.0971873193]","[18, 17, 10, 10, 17, 14, 17]","[1281.2654473554128, 1305.1359516616315, 1328.5494618144542, 1352.8183716075157, 1379.4571580627994, 1410.9961894393032, 1452.1008403361345]",1752.0,1479.4520547945206
67,"[5236.75471506429, 4653.75104896147, 4648.103117867337, 7550.1078089014245, 5454.030642688393, 4349.909101390331, 6422.405243226915]","[2297974.0010819547, 2321835.5013101017, 2328399.789652886, 2323027.743659214, 2321404.383989153, 2338825.8223464848, 2221721.942032118]","[18, 13, 14, 14, 16, 12, 16]","[1269.9657030867222, 1294.7052947052948, 1319.755600814664, 1345.096004151531, 1376.5268189060012, 1407.1661237785017, 1451.2877939529676]",1745.0,1485.3868194842407
68,"[5180.430293975793, 5683.775258423777, 5290.408148184643, 5994.625041946298, 5429.503134843843, 5457.886948229376, 7292.520452292627]","[2313556.0656634993, 2289383.8156265523, 2284781.037798971, 2319664.857044348, 2318913.8554066415, 2306138.265354148, 2225524.1314405166]","[15, 15, 14, 17, 16, 13, 17]","[1263.157894736842, 1290.8366533864541, 1315.0684931506848, 1338.8429752066115, 1367.0886075949368, 1402.5974025974026, 1450.4756575265808]",1751.0,1480.2969731581952
69,"[6012.199821559073, 1619.1525132911693, 5981.079345748855, 7310.404293871007, 5908.407670246107, 3735.2766334055577, 3450.3253656349566]","[2306488.1665712367, 2307488.8775605722, 2287523.0643217857, 2275633.88511079, 2332754.727008589, 2354312.640602673, 2314479.6243982324]","[17, 11, 16, 22, 15, 9, 8]","[1286.9910625620655, 1309.7524002021223, 1329.9127757824526, 1355.6485355648535, 1385.355424906467, 1416.3934426229507, 1456.9983136593592]",1752.0,1479.4520547945206
70,"[4722.504536373266, 6070.1934283587725, 3484.7899028875177, 5996.99940544873, 4061.2450640152815, 4191.136704574785, 6307.637077919404]","[2313542.3588178987, 2285766.69386498, 2340521.405744366, 2296128.4466555654, 2371093.647217152, 2327562.2841482125, 2236901.4062643033]","[14, 20, 10, 18, 7, 12, 18]","[1283.8038632986627, 1314.4016227180527, 1340.9208484221417, 1362.0599054125066, 1388.3235136582753, 1411.764705882353, 1446.4285714285713]",1760.0,1472.7272727272727
71,"[5203.8137085271155, 4247.112013006304, 6931.496941535894, 3164.924841424892, 5012.160119454676, 7540.884758450743, 5048.991285780051]","[2321341.4376732605, 2343190.0770650944, 2257696.1727440553, 2328110.776730575, 2327947.377522981, 2300623.279237055, 2264892.942525822]","[14, 10, 23, 10, 14, 21, 13]","[1270.5882352941176, 1294.7052947052948, 1323.12404287902, 1351.40771637122, 1379.4571580627994, 1414.8471615720523, 1465.2345958168457]",1731.0,1497.4003466204506
72,"[3906.8245553824545, 4615.795978255472, 5767.903921105214, 5982.521697068875, 3774.3653356758828, 4913.120106201251, 3280.1096154991806]","[2303612.492987893, 2302476.950793867, 2298508.7001782893, 2265598.1174717858, 2290569.576549789, 2309551.2004580405, 2353196.6417849152]","[15, 18, 15, 20, 14, 17, 9]","[1281.2654473554128, 1309.7524002021223, 1338.1517811048013, 1363.4928984744872, 1389.0675241157555, 1413.3042529989095, 1448.04469273743]",1762.0,1471.05561861521
73,"[5997.63232090335, 4751.231119730012, 4297.707819995125, 5534.650001344568, 7720.028740107791, 3518.0457111657156, 3968.8848419154997]","[2305623.9299511304, 2338338.305916042, 2316698.63592356, 2278979.1659594933, 2283446.5549967363, 2301401.805383933, 2301040.7331813136]","[15, 12, 13, 18, 22, 9, 12]","[1282.5333993072736, 1307.1104387291982, 1332.6478149100258, 1359.916054564533, 1386.096256684492, 1410.2285092491838, 1449.6644295302012]",1755.0,1476.923076923077
74,"[6361.801937201595, 4766.3380948871745, 3366.162525435979, 3271.7816040048638, 4295.637586997759, 7866.736631756064, 3917.4820397361873]","[2278998.3292027814, 2331381.0817555306, 2342612.6521425117, 2347124.6639977293, 2338481.2224662146, 2237838.285742593, 2304926.7007964165]","[17, 12, 11, 9, 13, 22, 9]","[1288.910989557434, 1314.4016227180527, 1336.0824742268042, 1356.3579277864992, 1380.1916932907347, 1411.764705882353, 1456.9983136593592]",1744.0,1486.2385321100917
75,"[8454.476251874728, 5607.022581427377, 3681.5783958075644, 4015.1797150208013, 6743.544597205348, 3677.947788330509, 4042.245472105063]","[2274739.3314349814, 2330804.9194558156, 2315638.5757113425, 2359061.5796223874, 2293019.4530964713, 2315628.2144482546, 2299283.796834439]","[23, 13, 13, 9, 19, 9, 12]","[1283.1683168316831, 1308.4300858152449, 1329.9127757824526, 1350.7034914017718, 1375.7961783439491, 1406.4026044492675, 1451.2877939529676]",1753.0,1478.6081003993154
76,"[2573.878474816095, 4792.623328800311, 5633.991416778734, 5437.803962583853, 5798.806864593163, 3728.4044570699657, 5812.501960485304]","[2317776.9969248683, 2239156.424429199, 2269088.9144235346, 2329556.181517175, 2254785.641757639, 2337924.8234222517, 2232686.5327457096]","[14, 16, 18, 14, 16, 10, 17]","[1275.5905511811025, 1300.551931761164, 1328.5494618144542, 1354.2319749216301, 1382.4, 1414.0752864157118, 1449.6644295302012]",1764.0,1469.3877551020407
77,"[3079.634353151229, 4586.028949382078, 4295.156487689531, 3724.26334883475, 4916.712767078266, 4091.101051753242, 4491.564256366312]","[2302908.946616321, 2299866.4446381517, 2320109.984450874, 2343761.5872511673, 2274927.21331021, 2328596.0794525975, 2162050.089101772]","[10, 11, 14, 11, 15, 13, 15]","[1268.7224669603524, 1288.2703777335985, 1315.0684931506848, 1338.8429752066115, 1362.7760252365931, 1389.0675241157555, 1429.6745725317153]",1776.0,1459.4594594594594
78,"[4177.595745300857, 6249.343476703922, 3342.608501719353, 3448.6863143086675, 8544.284027937805, 3828.3860191040712, 3863.761783559105]","[2324389.1462836764, 2286576.1875322494, 2312067.1655868823, 2330916.005069751, 2272582.0003526215, 2303993.339696168, 2242870.728513289]","[11, 18, 11, 16, 25, 17, 13]","[1273.7100737100736, 1297.9469203805709, 1329.2307692307693, 1355.6485355648535, 1385.355424906467, 1420.2739726027398, 1459.4594594594594]",1745.0,1485.3868194842407
79,"[2387.733340398172, 4553.693146589247, 4994.884487593049, 5811.451006062419, 4773.26064167458, 4218.343278112746, 4847.384944303376]","[2347573.1365086134, 2294714.4687205153, 2311244.837626042, 2321549.189575545, 2299654.2049171594, 2353482.4332879153, 2211563.7151684533]","[8, 16, 16, 16, 16, 11, 14]","[1267.4816625916872, 1290.1941264310603, 1317.7427554651754, 1346.4935064935064, 1375.7961783439491, 1410.2285092491838, 1452.1008403361345]",1755.0,1476.923076923077
80,"[4870.686416996215, 7591.870610220737, 4425.55684344876, 5182.183305986646, 4209.557930271638, 6151.959838679468, 7384.596015237425]","[2287668.256559137, 2278795.5154094687, 2327869.0731164794, 2326656.8958676667, 2313555.24192282, 2299394.7173038186, 2210073.2707078573]","[19, 23, 14, 14, 13, 16, 20]","[1278.1065088757396, 1306.4516129032259, 1331.2788906009246, 1357.7789418543741, 1386.096256684492, 1417.9431072210066, 1462.7539503386004]",1739.0,1490.5117883841287
81,"[5331.072094928946, 4343.645171631113, 3484.021562876759, 5896.377312792538, 3597.702638895474, 8228.392126017163, 4306.286457005152]","[2274663.154778452, 2331501.9531490826, 2333033.3662230475, 2319417.831745208, 2348218.341447009, 2320282.775742776, 2260202.335838084]","[20, 12, 10, 17, 11, 18, 12]","[1280.0, 1305.1359516616315, 1327.8688524590164, 1356.3579277864992, 1393.5483870967741, 1426.52724270776, 1462.7539503386004]",1743.0,1487.091222030981
82,"[4463.475797256778, 6159.885333751278, 5346.52761448706, 2538.784769982207, 3152.4902522056914, 6729.651581173856, 5200.389868585243]","[2304001.8707858506, 2321067.7800169066, 2313947.660756653, 2335259.1060404633, 2368234.1567711052, 2302416.488379984, 2215353.150504622]","[15, 14, 16, 9, 7, 19, 15]","[1256.4226854095978, 1280.0, 1303.8229376257545, 1328.5494618144542, 1357.7789418543741, 1389.8123324396784, 1430.4635761589404]",1781.0,1455.362156092083
83,"[3652.9731875784973, 5035.6557510924695, 4335.726804482675, 4210.946122867005, 4766.963421265693, 5528.042686025137, 3507.6414198450816]","[2341785.456620396, 2320214.440810402, 2301843.138133614, 2289200.0773028103, 2352575.508402513, 2321623.9991777143, 2305150.0144620147]","[10, 12, 13, 18, 12, 16, 9]","[1275.5905511811025, 1294.7052947052948, 1315.736040609137, 1340.9208484221417, 1370.7033315705976, 1404.878048780488, 1447.2361809045226]",1760.0,1472.7272727272727
84,"[5293.075770971037, 7409.130693706139, 5139.926865709976, 5862.170971675152, 5310.585007895162, 5681.147592709062, 4244.948487771937]","[2272351.1801233054, 2310595.349695908, 2318162.5985861127, 2299576.457483205, 2301506.6135115772, 2299172.6572750197, 2297757.4318007617]","[17, 16, 14, 16, 18, 19, 11]","[1277.4765894529326, 1301.8583626318432, 1327.188940092166, 1356.3579277864992, 1390.5579399141632, 1424.9587685541505, 1471.8909710391822]",1726.0,1501.7381228273464
85,"[4911.146368618308, 6275.0533983670375, 6281.376306351629, 4860.026739922639, 4318.524807878032, 5953.307290924974, 7543.977457567113]","[2322005.511691542, 2292337.1516668345, 2308075.137477455, 2302501.602956792, 2332817.1248152205, 2308032.3084949376, 2206650.4915889404]","[14, 20, 17, 16, 13, 15, 19]","[1271.8351324828263, 1301.8583626318432, 1328.5494618144542, 1353.5248041775458, 1377.9904306220096, 1406.4026044492675, 1448.8541084404696]",1753.0,1478.6081003993154
86,"[4495.577964133806, 1641.6610507156515, 3917.782575261195, 3689.7780008619757, 4065.7095998833033, 6290.783611661108, 4632.614251777043]","[2340063.625178472, 2361473.1426584153, 2314637.3501934153, 2312851.145041107, 2351634.7998820883, 2266421.2087138896, 2258220.60136491]","[11, 6, 15, 12, 12, 14, 11]","[1283.8038632986627, 1301.2048192771085, 1321.1009174311926, 1347.8939157566303, 1373.6089030206676, 1402.5974025974026, 1448.04469273743]",1757.0,1475.241889584519
87,"[2347.9299570086127, 5220.878491137795, 7576.675337707492, 5895.386480525928, 4821.8299900913935, 9130.833932258314, 4490.370274505893]","[2345808.7673218586, 2294567.0536514656, 2291757.996327663, 2286404.2389529687, 2319110.5060498733, 2278919.5325627783, 2264034.662982746]","[7, 16, 18, 21, 13, 24, 11]","[1281.2654473554128, 1304.4791142425768, 1331.9630010277492, 1361.3445378151262, 1390.5579399141632, 1422.6125137211855, 1471.8909710391822]",1725.0,1502.608695652174
88,"[5853.680106395768, 6230.799081541867, 4000.3240444897406, 5246.867950559835, 5934.411012853445, 5758.585208234173, 8182.538774297462]","[2293919.394568937, 2289095.98276282, 2336262.9266741243, 2315207.0587444347, 2324634.994329913, 2339093.457509667, 2186720.117425722]","[18, 17, 12, 15, 17, 16, 17]","[1283.1683168316831, 1312.4050632911392, 1340.2275077559461, 1367.0886075949368, 1395.799676898223, 1423.3937397034597, 1468.5552407932012]",1727.0,1500.868558193399
89,"[6422.497536487051, 5819.213169682919, 7236.21305483328, 4409.470545003358, 3524.6278664367123, 4244.360565130652, 4644.593307336181]","[2293002.19435671, 2298026.9476421284, 2249877.792948899, 2325463.3507908727, 2333333.6584708, 2308957.3253867095, 2337359.2427197574]","[21, 17, 20, 12, 12, 12, 12]","[1290.1941264310603, 1316.4042661249366, 1344.3983402489628, 1371.4285714285713, 1398.0582524271845, 1423.3937397034597, 1467.7236693091734]",1728.0,1500.0
90,"[3051.553710349452, 3554.834949599871, 3070.1042539841874, 5531.259520802261, 7077.561768587771, 5756.256354425128, 6822.569895838435]","[2321732.482599405, 2291556.9923057794, 2344535.9530745614, 2305204.278934548, 2305898.5944808647, 2296907.1086048353, 2212511.3952099327]","[11, 16, 9, 16, 18, 15, 18]","[1271.8351324828263, 1294.0589116325511, 1317.0731707317073, 1341.6149068322982, 1368.532206969377, 1401.8388318009736, 1450.4756575265808]",1748.0,1482.837528604119
91,"[6345.24846142155, 6379.2568354381365, 4200.873198537415, 3111.996087918226, 6035.14835118667, 4442.844597623882, 5696.874522894279]","[2300366.0125426683, 2296168.249463513, 2335521.8678833297, 2331486.8289579274, 2304854.177230122, 2323124.8645208245, 2180815.5890261624]","[18, 17, 11, 9, 16, 10, 17]","[1276.218611521418, 1306.4516129032259, 1327.188940092166, 1343.701399688958, 1372.1545791424035, 1402.5974025974026, 1439.200444197668]",1772.0,1462.7539503386004
92,"[3483.977485106741, 4867.114423687768, 5954.7253950371705, 4901.751791643725, 4726.097851782743, 7506.258157041821, 3093.8337991871067]","[2326523.7197790626, 2262710.916644007, 2310217.070135356, 2333880.646000944, 2346429.0240394645, 2276268.1011082833, 2306098.778709936]","[13, 17, 19, 14, 11, 19, 10]","[1269.3437806072477, 1294.7052947052948, 1327.188940092166, 1354.2319749216301, 1380.927011188066, 1414.0752864157118, 1453.7296690970275]",1753.0,1478.6081003993154
93,"[4146.111968447903, 3778.1608992293036, 4537.259911964724, 7411.96503528831, 6120.920379606158, 7011.038890376952, 5399.344420076273]","[2309170.407431041, 2334153.694854954, 2349220.9213598277, 2305157.8202274353, 2308249.5318367733, 2285767.954830862, 2236084.245263558]","[15, 11, 9, 19, 18, 22, 18]","[1278.737049827331, 1304.4791142425768, 1329.9127757824526, 1355.6485355648535, 1384.6153846153845, 1414.8471615720523, 1459.4594594594594]",1741.0,1488.799540493969
94,"[3769.370878034146, 3370.7964896944745, 6143.7290685679845, 4901.365903305026, 6918.816482884994, 3849.3883068914165, 6700.549292085125]","[2327556.7578343465, 2319341.465884405, 2271305.678886969, 2329273.920521827, 2284020.2043338274, 2345820.6766475337, 2140659.346568042]","[11, 14, 18, 13, 16, 12, 19]","[1257.0320077594567, 1281.899109792285, 1308.4300858152449, 1336.0824742268042, 1365.6480505795573, 1396.551724137931, 1440.0]",1764.0,1469.3877551020407
95,"[6227.88023283732, 5260.618680395058, 4962.4385326384545, 4295.800404024766, 3377.0186361843853, 6237.131667777667, 5291.607382360354]","[2298426.982362862, 2331996.3734212113, 2315345.7432278497, 2352608.3597343485, 2370408.230885459, 2328810.7830886613, 2262743.57152934]","[20, 13, 13, 11, 6, 14, 14]","[1274.3362831858408, 1299.248120300752, 1325.153374233129, 1355.6485355648535, 1382.4, 1404.878048780488, 1439.200444197668]",1774.0,1461.1048478015784
96,"[5163.682805562485, 7471.195810932761, 2954.024242819896, 6692.910043431124, 5928.253167371299, 2409.662901910275, 4318.869650824231]","[2306976.764714968, 2255196.902560955, 2278038.8217071826, 2323300.1365126558, 2333767.503543114, 2325063.105027665, 2254209.0862926575]","[16, 23, 13, 16, 16, 10, 11]","[1291.4798206278026, 1315.0684931506848, 1342.3096841015017, 1370.7033315705976, 1395.799676898223, 1421.0526315789473, 1461.1048478015784]",1741.0,1488.799540493969
97,"[4652.098665356922, 3630.9778841136354, 4847.437116143207, 5043.819050351123, 3466.8052644556187, 5035.724762876386, 4610.184034291433]","[2308332.175966152, 2339638.953516292, 2333408.288149653, 2328030.323444278, 2343768.5491533666, 2322564.1547986907, 2254923.2634127485]","[14, 10, 13, 12, 12, 13, 11]","[1249.7589199614272, 1270.5882352941176, 1299.248120300752, 1327.188940092166, 1352.8183716075157, 1382.4, 1421.832144816237]",1790.0,1448.04469273743
98,"[5563.491054186861, 5397.167025601823, 5352.734608240286, 4918.0885471238225, 4219.3482643891, 5302.262565161231, 3661.575917040898]","[2301620.1279186904, 2286516.074500622, 2325574.33610182, 2327069.0803623516, 2319527.2220003437, 2315972.4514015336, 2309269.0249245074]","[18, 19, 16, 14, 12, 13, 12]","[1287.6304023845007, 1313.7354282818044, 1341.6149068322982, 1372.8813559322034, 1399.5680345572355, 1425.7425742574258, 1462.7539503386004]",1746.0,1484.5360824742268
99,"[3369.601285739534, 5057.064072205094, 5388.497826230451, 2626.5556561418316, 5263.245239604748, 6200.089343209682, 3762.418410879249]","[2325669.584395979, 2298460.305841226, 2310977.1542747295, 2355687.015547733, 2325271.998068023, 2315699.4203871414, 2264085.391486424]","[10, 16, 19, 8, 15, 19, 11]","[1280.6324110671937, 1301.8583626318432, 1321.1009174311926, 1349.297241020302, 1383.1376734258272, 1411.764705882353, 1449.6644295302012]",1756.0,1476.0820045558087
100,"[7053.115169876128, 4249.713507852614, 3849.394511539864, 5679.917947093904, 9757.617628700402, 6604.291776688344, 3775.4379645210124]","[2252555.045621698, 2303604.4468964227, 2327578.7020238135, 2310820.9537536646, 2261490.3030676907, 2319925.9170520343, 2306447.8412185083]","[25, 16, 11, 15, 22, 16, 12]","[1283.8038632986627, 1312.4050632911392, 1340.9208484221417, 1372.1545791424035, 1403.3567948023822, 1434.4216934144993, 1476.923076923077]",1722.0,1505.226480836237
101,"[2370.5203731014235, 2878.7568230982124, 3995.009933215312, 4519.573246381152, 3832.3715456849404, 2730.347544586877, 2646.607694637846]","[1639797.99747496, 1647451.3347589602, 1648246.4050613542, 1637733.9291187606, 1651978.7759329064, 1676248.4145476334, 1622051.856158005]","[16, 14, 17, 16, 15, 8, 12]","[1811.3207547169811, 1836.9950389794471, 1862.0689655172414, 1896.1228968544258, 1934.3283582089553, 1978.6259541984732, 2039.33910306845]",1249.0,2075.260208166533
102,"[5429.740191721942, 5883.35658436113, 4763.881034505674, 5377.714174838808, 6101.315177915484, 3901.8641530681725, 7695.9973880683565]","[2305046.3033149117, 2296585.109720992, 2322010.585884309, 2285239.598252998, 2324291.333476633, 2371548.431120658, 2130048.4902592693]","[15, 19, 14, 18, 15, 7, 20]","[1274.3362831858408, 1298.5971943887776, 1325.153374233129, 1352.8183716075157, 1382.4, 1411.764705882353, 1455.362156092083]",1743.0,1487.091222030981
103,"[5364.503018149636, 4112.849500171899, 4207.997041193297, 4362.0482266345025, 4967.303524010754, 4905.373900921272, 6428.102558546912]","[2278880.8732750816, 2328975.936299454, 2304307.7339964337, 2318551.295874779, 2336759.7493623816, 2336854.284903328, 2244162.703713884]","[18, 12, 17, 16, 13, 10, 16]","[1273.0844793713163, 1299.248120300752, 1323.799795709908, 1350.7034914017718, 1382.4, 1417.167851284855, 1457.8177727784027]",1750.0,1481.142857142857
104,"[3844.3576675757463, 5193.453598441186, 5666.182176908014, 4590.333745925227, 5762.105959382834, 6701.707329315266, 6035.134586286722]","[2342803.839331068, 2300190.267482505, 2296096.395012464, 2347600.798019782, 2335654.5921194917, 2317458.316973034, 2199387.104382841]","[9, 14, 16, 12, 12, 17, 18]","[1276.218611521418, 1296.0, 1320.4279164544066, 1347.8939157566303, 1376.5268189060012, 1407.1661237785017, 1458.6381541924593]",1737.0,1492.2279792746115
105,"[4684.180424908059, 2303.2826078082326, 4394.982173395056, 5560.6353778224575, 4323.422534148915, 5238.490781645285, 4231.598771855699]","[2317361.6244149003, 2359563.918726765, 2297800.108378214, 2323090.64697918, 2346485.350977471, 2347370.642022816, 2227916.9040176976]","[13, 7, 12, 16, 13, 10, 11]","[1271.8351324828263, 1288.910989557434, 1310.4145601617795, 1340.2275077559461, 1372.8813559322034, 1401.8388318009736, 1439.200444197668]",1770.0,1464.406779661017
