Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
91,"[2352.039294987613, 4398.437562073058, 47813.146554822044, 1992.756988071184, 4487.624355923186, 3769.7070897796725, 6985.646419097625, 5284.58533646073]","[2308657.7435206915, 2100603.27898533, 2259382.6030455474, 809656.5634054744, 2291648.5724438564, 2311722.911884199, 2297228.494365445, 2223156.507930271]","[11, 14, 19, 20, 13, 13, 19, 13]","[1111.015859408487, 1291.4798206278026, 9126.760563380281, 1195.0207468879669, 1259.4752186588921, 1290.8366533864541, 1323.12404287902, 1367.0886075949368]",1856.0,1396.551724137931
92,"[3727.680832613933, 6162.987265877802, 36030.1410253455, 2049.1091347541374, 8508.72821292371, 3333.7076071976444, 4372.1537378267985, 3667.6088608377195]","[2282330.8692823704, 2138018.9943232527, 2333153.7059004223, 801719.8567369543, 2211003.9534761677, 2313978.703473531, 2292090.0177152036, 2242389.3413746986]","[16, 23, 15, 14, 26, 8, 12, 12]","[1129.4117647058824, 1317.0731707317073, 9126.760563380281, 1218.045112781955, 1284.440039643211, 1309.7524002021223, 1335.3941267387945, 1373.6089030206676]",1857.0,1395.799676898223
93,"[4587.670917860604, 4902.241794349625, 35433.12049463627, 2833.547487251705, 6456.01504169529, 6801.637177390344, 6212.875081372778, 4857.452809762597]","[2298364.7418655087, 2101980.9794427627, 2383767.6022061403, 757977.2989580918, 2300720.151679739, 2257964.144728953, 2270932.4699144466, 2231334.2106114505]","[14, 23, 15, 18, 17, 18, 16, 17]","[1121.5923842492427, 1307.7699293642786, 9159.010600706713, 1214.0515222482436, 1280.6324110671937, 1311.740890688259, 1342.3096841015017, 1376.5268189060012]",1857.0,1395.799676898223
94,"[4090.972646933026, 5412.628928387162, 32441.390757241577, 1111.5434015916346, 3655.866592289178, 4844.989470243642, 3694.507664005712, 5064.686052150968]","[2270929.5929425, 2173668.6577800903, 2343583.475713938, 765734.0961266519, 2323599.2226639553, 2268790.941862665, 2298680.3408419937, 2223925.13172464]","[16, 19, 12, 13, 10, 20, 12, 17]","[1087.248322147651, 1266.8621700879764, 9000.0, 1177.6465243071332, 1240.785064624222, 1274.9631087063453, 1308.4300858152449, 1347.193347193347]",1890.0,1371.4285714285713
95,"[6445.356161002143, 4295.584297336329, 47040.82493891355, 2072.824163369874, 3883.8231724310417, 7319.122525117089, 5579.0320224572, 6101.701915950897]","[2266329.2050966662, 2208068.674986018, 2350343.6094879806, 739043.8471718547, 2315669.0478813737, 2259894.440571429, 2308831.883037527, 2192989.8285253914]","[19, 12, 16, 17, 13, 19, 13, 18]","[1133.8582677165355, 1302.5125628140704, 10536.585365853658, 1228.436018957346, 1289.55223880597, 1311.740890688259, 1336.7715317173802, 1373.6089030206676]",1854.0,1398.0582524271845
96,"[3563.9820606517924, 3551.4461079744747, 25992.334853811346, 1925.978790025995, 4997.096300717616, 5853.038991283903, 3727.4274078684407, 5183.446470506321]","[2284557.2586893174, 2184903.801978182, 2408397.0266186176, 745335.1471581936, 2289944.0002422696, 2292864.328051265, 2285404.9469905524, 2253991.0611531218]","[12, 14, 13, 19, 14, 18, 10, 14]","[1122.077922077922, 1286.3523573200991, 10085.603112840467, 1205.020920502092, 1263.7737688932227, 1287.6304023845007, 1324.4762391415431, 1365.6480505795573]",1869.0,1386.8378812199037
97,"[3771.3963926947604, 4868.505366303, 33257.639889810125, 1594.0516218369125, 6966.4202303498505, 6360.582442288203, 4183.989430631309, 7168.080833350797]","[2289225.0065831174, 2179194.1180018256, 2403390.053438908, 805938.7259120443, 2299591.6842465173, 2256082.950115352, 2317761.4101930195, 2129628.7880033217]","[13, 14, 15, 17, 19, 16, 12, 20]","[1115.3184165232358, 1297.2972972972973, 9323.741007194245, 1206.703910614525, 1269.9657030867222, 1299.248120300752, 1329.9127757824526, 1376.5268189060012]",1841.0,1407.930472569256
98,"[4267.58743631713, 4462.61387897665, 35616.81386447977, 2122.296831934461, 4668.085597307871, 5315.485851425221, 2397.9468456033073, 4059.6620584067387]","[2295992.253042361, 2165158.9411856355, 2459902.6868475573, 724877.3814076011, 2298539.421009423, 2311981.8884040187, 2325583.933541308, 2244164.712655844]","[12, 15, 9, 16, 12, 17, 6, 13]","[1100.169779286927, 1261.3138686131388, 10007.722007722008, 1184.6435100548447, 1246.1538461538462, 1271.8351324828263, 1300.551931761164, 1335.3941267387945]",1915.0,1353.5248041775458
99,"[3820.4734403305642, 3983.1752005684752, 43596.68707499272, 1911.654549134582, 2683.342063685625, 5037.1910042271875, 4851.705841674522, 4251.968295683983]","[2274011.71153551, 2200092.069323338, 2373266.1668033446, 756576.0197804386, 2314422.85819837, 2246266.332970358, 2302001.669075105, 2194956.2686250843]","[15, 15, 18, 8, 12, 16, 16, 14]","[1100.6369426751592, 1265.0073206442166, 9893.129770992366, 1188.445667125172, 1250.3617945007236, 1275.5905511811025, 1301.8583626318432, 1336.7715317173802]",1903.0,1362.0599054125066
100,"[4843.951249343363, 5641.629073631918, 42377.74100392904, 733.2049086970251, 4690.926815865708, 4232.581011425362, 6563.78542488819, 5822.361413912952]","[2249153.2140285214, 2138526.5434182025, 2342823.2085918644, 783756.1201570297, 2278913.491309027, 2319030.9980494324, 2310265.2368147955, 2175116.6623737817]","[18, 19, 13, 8, 19, 15, 16, 16]","[1099.703012303776, 1276.218611521418, 9391.304347826086, 1192.2723091076357, 1254.5982575024202, 1281.899109792285, 1314.4016227180527, 1353.5248041775458]",1884.0,1375.7961783439491
101,"[5637.476655856485, 4359.410965695304, 41556.917444742925, 898.0540511148257, 1742.4455193563053, 3618.1014934647665, 3729.663378251849, 5866.031276338192]","[2255952.0023470796, 2168684.1970834252, 2356962.5219683726, 775821.9852950579, 2352438.9628517292, 2319866.4043970574, 2281148.9936404456, 2126570.7354120556]","[21, 16, 17, 12, 6, 13, 14, 20]","[1120.6225680933853, 1294.0589116325511, 9671.641791044776, 1207.8285181733459, 1268.7224669603524, 1293.4131736526947, 1324.4762391415431, 1364.2105263157894]",1868.0,1387.5802997858673
102,"[4010.50659844908, 5182.350691073247, 33892.99299788106, 1523.520629795181, 5869.341619238271, 6736.59742675136, 5949.873351822598, 4172.077783399914]","[2292787.841798475, 2164918.4185989364, 2426522.4132245407, 801819.7521440719, 2303133.2106161527, 2243030.506107656, 2265354.5602514935, 2266209.7021235395]","[14, 15, 12, 13, 19, 21, 15, 12]","[1102.0408163265306, 1278.1065088757396, 9224.199288256228, 1188.445667125172, 1252.7791203479942, 1283.8038632986627, 1317.0731707317073, 1354.9398849973863]",1882.0,1377.258235919235
103,"[4783.582144047097, 4098.213377402705, 32761.260048177883, 1268.363107628794, 6554.73131601689, 6926.215030090074, 7007.761516510246, 5202.484625095185]","[2268277.9582729945, 2206555.73420493, 2324737.394356583, 815728.1734105065, 2283280.777940906, 2276225.8698998126, 2303684.442155232, 2245416.763615955]","[17, 13, 16, 11, 18, 16, 20, 13]","[1100.169779286927, 1283.8038632986627, 9094.736842105263, 1192.2723091076357, 1258.2524271844661, 1290.1941264310603, 1323.799795709908, 1367.0886075949368]",1860.0,1393.5483870967741
104,"[4039.1918871286994, 5409.4670186508465, 41243.83724771048, 1161.3976299367393, 6379.897071876234, 3201.1625822959527, 2960.228424347653, 5208.625183096838]","[2271756.0757899466, 2181522.9743354325, 2364384.5120911826, 773546.278980013, 2275725.0253890636, 2314579.2065450177, 2345957.0802028985, 2234458.4663947085]","[16, 15, 15, 10, 20, 15, 9, 16]","[1116.760017233951, 1290.1941264310603, 9494.505494505494, 1200.0, 1269.3437806072477, 1296.648324162081, 1317.7427554651754, 1352.112676056338]",1887.0,1373.6089030206676
105,"[5588.136139349109, 5312.2529800292505, 49414.351462574334, 1945.3565327876865, 4554.839090105307, 5039.553457358482, 7004.926897294401, 3703.080190831648]","[2263608.6603602483, 2144301.656944793, 2222539.4906573007, 770315.997757917, 2334640.825590411, 2309444.075254373, 2276103.059643137, 2276041.068803144]","[18, 15, 24, 17, 10, 14, 18, 11]","[1112.4463519313306, 1289.55223880597, 9459.85401459854, 1201.6689847009736, 1263.157894736842, 1286.9910625620655, 1320.4279164544066, 1360.6299212598426]",1879.0,1379.4571580627994
106,"[6328.499322047639, 3273.7409181636262, 38549.2480104205, 2434.794885692067, 2830.6873956312443, 5508.128960782114, 4242.379559709654, 3003.944706311885]","[2267612.9459923496, 2237421.004625757, 2390371.6549879983, 781624.5038506661, 2342161.464288636, 2294130.612909832, 2296301.869995429, 2268533.564351902]","[21, 17, 16, 12, 10, 17, 15, 11]","[1111.015859408487, 1283.8038632986627, 9529.411764705883, 1197.2286374133948, 1261.9279454722493, 1289.55223880597, 1322.4489795918366, 1363.4928984744872]",1869.0,1386.8378812199037
107,"[5329.027470332867, 2927.9811850562205, 28758.057669754056, 1805.6625531275429, 4951.03866802585, 6826.718894766083, 5917.115000518752, 3545.819137601962]","[2245303.9872917715, 2244478.1361936615, 2393641.7009458286, 763321.5007159901, 2262284.433117474, 2209272.2364463196, 2318209.3963789092, 2243160.3001215113]","[18, 10, 14, 11, 14, 21, 16, 11]","[1112.9240017174752, 1276.218611521418, 10007.722007722008, 1194.4700460829492, 1256.4226854095978, 1285.0768468021815, 1319.755600814664, 1358.4905660377358]",1876.0,1381.6631130063965
108,"[5637.325150966985, 6211.304748065554, 46361.38896273977, 3152.522538694585, 5828.571453179267, 7359.862205374007, 8392.307854090435, 5361.177745704381]","[2285290.59388813, 2034975.7272580145, 2291958.761106339, 788569.4029217198, 2300056.0184620256, 2219042.871396498, 2284803.6663422575, 2239343.3649074435]","[15, 20, 17, 24, 17, 22, 24, 11]","[1108.6398631308812, 1292.123629112662, 9159.010600706713, 1198.3356449375867, 1260.087506076811, 1290.8366533864541, 1327.188940092166, 1371.4285714285713]",1853.0,1398.8127361036159
109,"[3103.3431190390406, 3808.5958506399115, 33137.04754830668, 972.7503515914196, 3546.1334849668406, 3582.9632819951926, 5633.958387687951, 7341.261144958026]","[2296725.5858819666, 2173890.638962369, 2399180.33326938, 759463.3238540086, 2323231.7570295692, 2347073.0679803104, 2254890.7354855496, 2090275.7794196415]","[13, 11, 14, 18, 10, 8, 13, 24]","[1110.5398457583547, 1273.0844793713163, 9931.034482758621, 1190.6293063849334, 1252.7791203479942, 1276.218611521418, 1305.1359516616315, 1352.8183716075157]",1875.0,1382.4
110,"[3400.687192698362, 4370.974215366163, 34765.60999881135, 184.74454574507513, 4573.473956491911, 4729.665214677391, 5265.733785652964, 5029.300077316724]","[2293912.0778380926, 2078459.4633726357, 2414411.933859155, 814538.7021900362, 2333344.8550541457, 2263836.384541521, 2301692.279730902, 2221584.256499258]","[13, 16, 14, 12, 11, 17, 15, 14]","[1089.991589571068, 1266.2432828529556, 9159.010600706713, 1179.2538671519562, 1240.785064624222, 1269.3437806072477, 1300.551931761164, 1334.7064881565398]",1912.0,1355.6485355648535
111,"[3463.8675917358614, 5136.276981884798, 33871.98787342952, 2669.836053802857, 5986.5526308267645, 5293.111308410186, 3724.4903535656185, 5246.329919465627]","[2286703.3072564257, 2146789.902104038, 2319263.370783647, 828080.8319656593, 2290935.558498845, 2300634.7088122116, 2327539.180008168, 2192732.180949259]","[11, 18, 17, 24, 20, 15, 12, 13]","[1102.5095703955762, 1286.9910625620655, 9000.0, 1192.2723091076357, 1257.64192139738, 1290.8366533864541, 1321.7746047934727, 1357.7789418543741]",1876.0,1381.6631130063965
112,"[3898.350841979738, 4953.44345438882, 57308.957317966924, 1218.5611399304812, 9159.233284679742, 5905.158376021962, 4987.2419708114085, 5977.70114523039]","[2285446.155680256, 2182275.0247204243, 2296244.404364944, 766673.4280287428, 2262510.240022312, 2286155.2438183166, 2308690.2853595894, 2178319.1381472717]","[15, 14, 21, 16, 21, 14, 12, 15]","[1114.359415305245, 1288.2703777335985, 9744.36090225564, 1205.5813953488373, 1270.5882352941176, 1300.551931761164, 1330.5954825462013, 1363.4928984744872]",1875.0,1382.4
113,"[4107.479647331335, 2700.3037107631285, 27363.050424522622, 1668.173426686722, 7147.82810225455, 2809.5648158455033, 5314.076756137649, 4971.086377231889]","[2270623.205514253, 2200648.047221381, 2398762.997913199, 743850.4623706108, 2285807.3481013356, 2330305.805616758, 2306479.121162692, 2207748.9880109206]","[17, 10, 8, 15, 22, 9, 13, 17]","[1118.6879585671127, 1286.9910625620655, 9931.034482758621, 1206.1423918101443, 1268.1017612524463, 1293.4131736526947, 1320.4279164544066, 1360.6299212598426]",1865.0,1389.8123324396784
114,"[4316.0732525867215, 3160.880733764681, 62013.86079246169, 1461.437648761603, 5440.857709628742, 7058.85615878515, 4471.237288227732, 3861.7457717519696]","[2284227.0448745796, 2147197.4612184875, 2269285.0686006844, 777781.3999266445, 2299551.881510912, 2276720.523393023, 2324577.682831309, 2282941.9638786637]","[13, 13, 22, 14, 18, 22, 14, 11]","[1095.519864750634, 1266.8621700879764, 9425.454545454546, 1180.8656036446469, 1243.7619961612284, 1274.9631087063453, 1306.4516129032259, 1345.096004151531]",1893.0,1369.255150554675
115,"[3970.3266196667737, 4863.35399743818, 41766.17243286372, 1232.9855297395707, 4300.5612116566435, 5782.851350540336, 7029.665182971528, 4372.425414941247]","[2255266.482664764, 2124126.089155562, 2414177.4046352785, 799204.5341933486, 2299231.72929634, 2302850.7528982935, 2204034.179467852, 2217867.9080471625]","[17, 19, 16, 13, 14, 18, 24, 15]","[1121.5923842492427, 1299.899699097292, 9391.304347826086, 1206.1423918101443, 1271.2113781265325, 1295.352323838081, 1327.188940092166, 1374.3372216330858]",1852.0,1399.5680345572355
116,"[3443.5434562404566, 2214.1876323409288, 51971.55944859312, 979.745260053486, 7478.95388648622, 4545.683245140869, 6764.852771038934, 5734.34150218228]","[2295696.253486124, 2241552.8843636867, 2318938.212281224, 809302.2413035084, 2217749.15236442, 2312181.5622405107, 2296440.984968333, 2199604.252522836]","[13, 7, 17, 13, 23, 17, 17, 18]","[1108.6398631308812, 1273.0844793713163, 9781.132075471698, 1187.9010082493126, 1255.8139534883721, 1291.4798206278026, 1326.5097236438075, 1368.532206969377]",1862.0,1392.0515574650913
117,"[2048.119744491042, 3273.052263910366, 26264.48027991544, 1574.864048579964, 3980.704355107102, 4321.638926793716, 4066.2145872952215, 5527.889624072768]","[2297656.8074478297, 2074525.7307174525, 2472668.6039742148, 783412.8344970584, 2316603.4285556735, 2332875.5370525653, 2286507.5727282227, 2197192.9216842484]","[13, 16, 6, 15, 12, 10, 12, 13]","[1100.169779286927, 1273.7100737100736, 9391.304347826086, 1189.5364846259752, 1252.1739130434783, 1274.3362831858408, 1300.551931761164, 1338.8429752066115]",1904.0,1361.3445378151262
118,"[3014.853241020416, 3866.6506043897584, 33001.496949122964, 2078.178451817325, 4114.178318110258, 3826.899566098859, 5305.7153729369475, 4184.179505940561]","[2309316.0228648027, 2191003.6428772784, 2382040.3973389072, 788177.1778687048, 2311026.672660625, 2280946.381697889, 2289789.6782158976, 2254564.2490698826]","[9, 13, 13, 18, 15, 14, 16, 9]","[1106.746370623399, 1278.737049827331, 9459.85401459854, 1190.6293063849334, 1254.5982575024202, 1281.899109792285, 1312.4050632911392, 1345.7943925233644]",1903.0,1362.0599054125066
119,"[2052.7745626582814, 5554.16283954309, 30384.921532970366, 1960.4334787219755, 3580.6240898973992, 4106.816546843334, 4126.236359188619, 6345.414150017434]","[2325206.325581659, 2082653.298460344, 2461152.7779162796, 760786.7050424524, 2330802.7181330738, 2287054.874189094, 2213089.297625044, 2196883.7704813364]","[7, 21, 9, 20, 12, 15, 19, 18]","[1114.8387096774193, 1289.55223880597, 9671.641791044776, 1208.3916083916083, 1273.0844793713163, 1294.0589116325511, 1317.7427554651754, 1360.6299212598426]",1866.0,1389.0675241157555
120,"[3647.4082999292987, 3511.983421367137, 44898.00481637663, 1126.9388408044208, 5937.763448247716, 4305.768126962459, 6262.886286773525, 5857.037608468751]","[2312619.355255049, 2151223.5903873914, 2287352.160072932, 792878.2712412291, 2310357.8871895038, 2326026.781675838, 2221489.4932867475, 2256157.665152423]","[9, 15, 22, 14, 17, 14, 19, 17]","[1095.519864750634, 1260.7003891050583, 9781.132075471698, 1181.4038286235186, 1247.3532242540905, 1276.847290640394, 1309.7524002021223, 1352.8183716075157]",1883.0,1376.5268189060012
121,"[3143.5997820898556, 3515.0676438624, 53349.016122369474, 2075.5863253958228, 4600.9161920122515, 5620.648527353623, 6335.357353020991, 7637.615933356788]","[2270262.805299646, 2165094.404372937, 2280393.7919648867, 836065.1795159191, 2278876.7511531236, 2261607.068958656, 2235729.6438790374, 2148220.586173988]","[15, 12, 22, 19, 15, 22, 18, 21]","[1113.8805328749463, 1297.9469203805709, 9191.489361702128, 1206.1423918101443, 1269.9657030867222, 1296.648324162081, 1331.2788906009246, 1376.5268189060012]",1848.0,1402.5974025974026
122,"[2444.745600258731, 5442.963214761755, 40851.28359419819, 682.3163958087845, 5353.224223601988, 4595.741350831211, 4778.048342147738, 4429.092880650801]","[2316902.04835638, 2191199.700831435, 2356956.7271366003, 789989.7528870634, 2282817.6826839037, 2287616.108501358, 2292104.2622855077, 2293886.940103883]","[9, 17, 15, 12, 19, 16, 16, 13]","[1114.359415305245, 1277.4765894529326, 10125.0, 1197.7818853974122, 1261.9279454722493, 1288.910989557434, 1319.0839694656488, 1362.0599054125066]",1867.0,1388.3235136582753
123,"[7030.627672363224, 2846.5971730346173, 61789.642449000785, 1599.5672795341975, 4680.005656785795, 4195.794851521188, 5003.340880025455, 3665.248871263165]","[2261436.0514641, 2195502.6710407822, 2334711.0453659566, 777592.910381733, 2321028.765863361, 2296035.343632961, 2283692.72873593, 2259982.723842101]","[22, 8, 21, 21, 14, 14, 15, 9]","[1112.9240017174752, 1288.910989557434, 9855.513307984791, 1210.0840336134454, 1273.7100737100736, 1303.1674208144796, 1331.2788906009246, 1364.9289099526065]",1871.0,1385.355424906467
124,"[4473.42696059197, 5620.026998262762, 50770.24446220697, 1492.9372224403571, 5159.39298972205, 7585.042630697733, 6434.6693992952405, 5495.166127569982]","[2269018.250256775, 2142016.990821184, 2302529.459615147, 809468.4960099212, 2256041.3122992404, 2271065.526577519, 2266656.631314681, 2224359.321564626]","[16, 16, 19, 13, 15, 21, 18, 14]","[1134.8511383537652, 1314.4016227180527, 9494.505494505494, 1220.3389830508474, 1288.910989557434, 1321.7746047934727, 1352.112676056338, 1389.8123324396784]",1832.0,1414.8471615720523
125,"[4316.273952895187, 5726.725500492914, 26846.07874551216, 3989.7701792380076, 5413.95034725646, 4959.5552067863955, 4277.4697198012345, 5865.610035519233]","[2281718.843037472, 2107662.6893040473, 2410350.1624855865, 763635.4572736314, 2269511.6613487685, 2267918.527442194, 2318765.6286685094, 2148452.8932940983]","[14, 19, 10, 17, 14, 17, 13, 18]","[1096.4467005076142, 1278.1065088757396, 9159.010600706713, 1194.4700460829492, 1259.4752186588921, 1287.6304023845007, 1311.0773899848255, 1342.3096841015017]",1900.0,1364.2105263157894
126,"[2825.183506429584, 3916.869878375657, 26752.381594764385, 1192.9384807155827, 8226.393009315992, 5560.341492429303, 5161.643660572685, 6586.657416908774]","[2316973.268072056, 2220686.1875385954, 2463152.8599443412, 774089.1479562185, 2255510.955839687, 2281863.993140132, 2276073.987157499, 2223019.225425134]","[9, 12, 9, 19, 25, 19, 18, 17]","[1117.7231565329885, 1285.7142857142858, 9781.132075471698, 1200.5558128763316, 1269.3437806072477, 1300.551931761164, 1329.9127757824526, 1367.8100263852243]",1862.0,1392.0515574650913
127,"[5906.171256339758, 6611.413016842368, 46629.9825898182, 1008.4230992011833, 1969.7379096817617, 2763.8834721390426, 6940.398894038749, 5969.7040601215995]","[2255132.7220193, 2101262.9397386503, 2339487.6851144987, 745921.6540412456, 2352638.4680424584, 2303004.7482911493, 2231325.7316393615, 2154465.917822659]","[22, 21, 17, 14, 7, 9, 19, 19]","[1118.6879585671127, 1295.352323838081, 9781.132075471698, 1214.0515222482436, 1271.2113781265325, 1290.8366533864541, 1319.0839694656488, 1361.3445378151262]",1868.0,1387.5802997858673
128,"[4256.119225578195, 4577.935141659144, 41413.3504527925, 1013.3124118833958, 3966.678129758196, 3878.3805088853055, 5875.822569523131, 3899.8262595680353]","[2230636.1138920407, 2154533.9906145297, 2380228.929887118, 783984.9613078439, 2301547.4435803415, 2305157.7282163166, 2275728.6505725565, 2277212.6017536344]","[17, 13, 12, 11, 14, 11, 19, 10]","[1100.169779286927, 1273.0844793713163, 9564.575645756458, 1190.0826446280992, 1254.5982575024202, 1281.2654473554128, 1306.4516129032259, 1345.096004151531]",1890.0,1371.4285714285713
129,"[3642.958572320958, 3269.410529625138, 47174.69200539227, 1271.348856586105, 6034.551545513877, 3889.386565383298, 3213.4513187754724, 4141.782694019475]","[2268331.9663655157, 2152512.509573058, 2317209.3660021294, 810607.799410113, 2308455.632750763, 2240632.196253165, 2312167.1939452165, 2204110.7231082064]","[13, 10, 19, 20, 16, 14, 9, 15]","[1105.8020477815699, 1284.440039643211, 9257.142857142857, 1195.0207468879669, 1261.9279454722493, 1294.0589116325511, 1320.4279164544066, 1352.8183716075157]",1881.0,1377.9904306220096
130,"[4771.751620068686, 5989.13753117453, 27519.857595179812, 1839.4425742836256, 2721.728458215334, 6421.229097307605, 2867.353519746338, 5836.780735074996]","[2266591.2769864993, 2042603.6057100426, 2387399.5207798486, 815873.8706385414, 2285645.6628398118, 2281116.8594934125, 2347477.1329362993, 2172631.91090294]","[16, 21, 15, 15, 12, 18, 8, 17]","[1107.6923076923076, 1291.4798206278026, 9126.760563380281, 1198.3356449375867, 1263.7737688932227, 1292.7680798004988, 1319.0839694656488, 1355.6485355648535]",1878.0,1380.1916932907347
131,"[2615.1326403863472, 6493.699820747907, 30165.61458333338, 1499.7451986926783, 6214.196113559224, 5641.580393627778, 7236.300727230186, 3537.9914383279056]","[2314028.920548392, 2179511.8820745745, 2425754.432385525, 795428.8842342445, 2280549.316790255, 2299287.7620429457, 2268684.8930691797, 2245109.116999627]","[10, 18, 13, 11, 20, 16, 20, 13]","[1100.169779286927, 1277.4765894529326, 9062.937062937062, 1183.0214513920585, 1252.1739130434783, 1288.910989557434, 1321.7746047934727, 1364.9289099526065]",1864.0,1390.5579399141632
132,"[4921.674960734933, 4499.604275433793, 28849.338013821423, 807.9026677412988, 6134.51280868538, 5123.518348536711, 6511.950044369102, 5541.0971125023625]","[2276438.437452202, 2116475.2463075123, 2437959.011121166, 811517.8554101562, 2293097.2346473695, 2293855.012652291, 2236269.1309129954, 2233607.4710655934]","[15, 16, 11, 12, 19, 17, 20, 17]","[1102.5095703955762, 1280.6324110671937, 9094.736842105263, 1186.8131868131868, 1249.1566265060242, 1278.737049827331, 1317.0731707317073, 1364.9289099526065]",1863.0,1391.304347826087
133,"[5758.296494444119, 5210.96344085779, 28793.03858964468, 731.0442271232089, 5686.550034321701, 6061.6677424325335, 5857.050493896575, 5825.523975823249]","[2260850.2296677134, 2169936.1381738326, 2415995.7406413006, 750079.7216634976, 2269336.806757096, 2267249.5907201446, 2281400.7546421164, 2232083.108007826]","[19, 15, 11, 7, 16, 15, 16, 14]","[1107.6923076923076, 1265.625, 10285.714285714286, 1189.5364846259752, 1251.569290197972, 1279.3682132280355, 1308.4300858152449, 1345.7943925233644]",1892.0,1369.9788583509514
134,"[5155.630997557704, 3581.5767824019335, 44967.11656984811, 1064.1698994950966, 4120.471201555785, 2977.6649885245333, 3250.9793752250966, 4897.564711748554]","[2274260.0717119123, 2203420.530244044, 2405173.841130754, 748514.2979945358, 2273163.272157081, 2312600.1345501444, 2320368.28300679, 2222847.701356483]","[20, 9, 18, 13, 13, 12, 15, 14]","[1111.969111969112, 1273.7100737100736, 10164.70588235294, 1194.4700460829492, 1257.0320077594567, 1281.899109792285, 1309.7524002021223, 1350.0]",1887.0,1373.6089030206676
135,"[4244.202066060005, 4218.443799396211, 29286.990832454, 2847.4256219175904, 6548.000402506775, 2937.5481639291716, 5992.077071156512, 4660.442779612343]","[2275293.47428366, 2113050.8071959605, 2332565.0220590737, 772527.8051532351, 2266273.555479344, 2347140.98029573, 2284542.595776258, 2219392.3929407652]","[16, 16, 13, 18, 20, 9, 17, 16]","[1137.340939008337, 1307.1104387291982, 10007.722007722008, 1220.3389830508474, 1286.3523573200991, 1314.4016227180527, 1345.7943925233644, 1386.096256684492]",1840.0,1408.695652173913
136,"[2922.5954467761435, 5561.790809050563, 35399.28406318636, 2221.5970031804286, 3636.620752053149, 4000.33260274859, 3082.484213853508, 3290.4617575703455]","[2276395.630380734, 2105871.3249709317, 2401466.5203796173, 744650.3150067986, 2310275.2959983503, 2313039.0855240896, 2328874.119825643, 2297322.7453229153]","[13, 16, 13, 21, 15, 12, 8, 9]","[1107.6923076923076, 1276.847290640394, 9855.513307984791, 1198.3356449375867, 1260.087506076811, 1280.6324110671937, 1302.5125628140704, 1336.0824742268042]",1910.0,1357.068062827225
137,"[2818.7150368639877, 2740.494771152572, 29503.56157517218, 2461.810214908943, 3524.469766494691, 4556.349703249603, 7404.082158703143, 3152.923744833807]","[2286726.171824753, 2253053.917539835, 2433790.4576615086, 750902.0817890052, 2322525.5096932324, 2320593.627497455, 2298865.308630093, 2235592.1417958857]","[14, 6, 10, 19, 11, 14, 16, 12]","[1101.5724606884828, 1261.9279454722493, 9969.23076923077, 1181.9425444596443, 1244.9567723342939, 1277.4765894529326, 1309.7524002021223, 1349.297241020302]",1887.0,1373.6089030206676
138,"[5323.309044160413, 4953.587499871177, 49106.00221375434, 1993.6582407759777, 6267.565692526172, 3825.4814414234356, 5255.672187224917, 6760.882817561119]","[2231873.0354009727, 2160557.4702141713, 2383264.6887293085, 772694.4570691877, 2247648.941901407, 2291578.817708025, 2293424.2184135667, 2111452.66200872]","[20, 16, 14, 17, 22, 12, 15, 18]","[1108.6398631308812, 1285.0768468021815, 9600.0, 1203.901532745007, 1266.8621700879764, 1290.1941264310603, 1318.413021363174, 1359.916054564533]",1870.0,1386.096256684492
139,"[2740.516801272453, 4061.3419469462006, 28923.702740245015, 1895.5743280079575, 3704.155783324707, 4135.569595802297, 7653.604054046189, 7669.420918842717]","[2298068.8240886433, 2153981.8195109502, 2384235.211249838, 759301.9130933206, 2332445.968961117, 2249255.3294383176, 2279102.473425211, 2133491.8127585556]","[10, 16, 9, 14, 11, 14, 19, 19]","[1096.9107067287346, 1269.3437806072477, 9459.85401459854, 1185.7273559011894, 1248.5549132947976, 1273.7100737100736, 1301.2048192771085, 1345.096004151531]",1886.0,1374.3372216330858
140,"[4321.967230295057, 4775.062697047122, 41862.882212524935, 1077.8090864289154, 4187.7542199335985, 7729.972690084873, 3208.5226534521307, 6229.822315131228]","[2208255.900985887, 2135762.258724575, 2381822.943896709, 818154.4143539304, 2331949.9081345033, 2245009.1842134735, 2315298.259266294, 2149847.4830056294]","[24, 18, 15, 13, 12, 21, 14, 22]","[1111.969111969112, 1299.899699097292, 9094.736842105263, 1207.8285181733459, 1271.8351324828263, 1305.1359516616315, 1337.4613003095976, 1375.0663129973475]",1849.0,1401.8388318009736
141,"[3493.202881386151, 5474.7156725090135, 38483.738798766, 1682.5529633611889, 7262.356346256111, 4910.695160950734, 4547.974941690927, 4259.9864887357135]","[2291822.9851860646, 2102369.380622637, 2382005.171495511, 762863.0518000768, 2262839.619553796, 2325537.2490988406, 2307849.8798377775, 2215873.5458887015]","[12, 16, 10, 20, 18, 12, 14, 14]","[1118.6879585671127, 1297.9469203805709, 9529.411764705883, 1211.781206171108, 1271.2113781265325, 1292.7680798004988, 1324.4762391415431, 1365.6480505795573]",1866.0,1389.0675241157555
