Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
59,"[1016.8652769783777, 1522.9162568912, 162.9193679029766, 3926.195350437332, 3715.813933586914, 5825.964459462987, 3271.2161667291293]","[472025.9965542923, 260459.53250418894, 205381.22336463572, 2212744.3598839357, 2235699.3917635498, 2205045.3994500763, 2171731.1023995057]","[13, 19, 11, 16, 11, 20, 13]","[1567.1100362756954, 1795.0138504155125, 915.5775344401271, 955.7522123893805, 975.5363191569439, 996.1568024596464, 1020.8743599842458]",2506.0,1034.317637669593
60,"[1369.3343229679074, 456.77315780813336, 37.83141331253384, 4776.652213304422, 4102.773308148269, 3661.0646705784593, 3909.1834063427455]","[490522.07272140833, 230252.71415250408, 213293.5082560658, 2245809.87854645, 2224273.7617321634, 2221976.297030005, 2173402.6775698443]","[14, 11, 13, 17, 15, 12, 16]","[1579.524680073126, 1802.5034770514603, 921.7638691322902, 960.711638250556, 979.5918367346939, 1000.3859513701274, 1023.2925384919068]",2500.0,1036.8
61,"[523.5167029272736, 526.0476383228954, 30.350744445603244, 3596.6132423967842, 1918.7641251909479, 3436.2753673660195, 3464.2104387659047]","[487990.2531494232, 228357.93374259718, 169326.8032620205, 2224128.6289156075, 2263558.726600078, 2166503.118669928, 2161058.38964628]","[19, 13, 6, 12, 11, 15, 13]","[1582.4175824175825, 1831.8021201413428, 930.3661162957645, 968.609865470852, 981.8181818181819, 997.6905311778291, 1022.8887134964483]",2497.0,1038.045654785743
62,"[1397.78959105376, 1465.6740966216178, 398.9131092903846, 4416.459731519868, 4547.500546932745, 4012.135206627405, 3514.2352132157494]","[466600.51726174325, 233510.26376207534, 197745.7680754597, 2212670.1797469417, 2214244.878060332, 2213607.7539843284, 2194948.655306335]","[19, 18, 8, 16, 18, 14, 12]","[1581.4521049420377, 1818.9473684210527, 924.3937232524964, 965.3631284916202, 984.0546697038725, 1003.4843205574913, 1026.9413629160063]",2492.0,1040.1284109149278
63,"[2802.111227995342, 1070.8391237035196, 685.4924088238688, 3829.547957137324, 2552.87079115627, 4310.3704651918715, 2572.9121472391585]","[486803.449115467, 245036.03678653453, 191361.72202540011, 2231145.628067734, 2264254.3505841824, 2210465.340063559, 2245379.1168497712]","[18, 13, 15, 17, 11, 18, 10]","[1583.3842394624312, 1818.9473684210527, 926.3759828448892, 964.2857142857143, 979.2217604835663, 998.8439306358382, 1023.696682464455]",2500.0,1036.8
64,"[1486.604811836046, 174.6122718953309, 187.42135950854538, 4414.559019298522, 3398.862046982765, 4004.926774520426, 5339.4547822741915]","[474141.94574750285, 237111.33830353312, 217896.4628991311, 2199212.283796368, 2248208.936688288, 2231988.2973436965, 2079556.5815540345]","[14, 11, 13, 18, 15, 17, 19]","[1598.0271270036992, 1833.097595473833, 935.0649350649351, 974.0698985343855, 992.3430321592649, 1011.7096018735363, 1039.71119133574]",2448.0,1058.8235294117646
65,"[1587.710294075392, 788.4646526979154, 1008.139605095142, 3540.1145944309255, 2842.058306916352, 1426.3835436313896, 3954.470161303991]","[468192.2839581205, 224320.2800258263, 183064.67188544048, 2227703.697436896, 2267180.6067941515, 2287813.866029843, 2159275.913285867]","[20, 16, 20, 12, 12, 3, 18]","[1603.960396039604, 1847.4697077690662, 940.8348457350272, 979.9621928166351, 998.0747015787447, 1016.8693605335426, 1035.9712230215828]",2479.0,1045.582896329165
66,"[1848.5134557099357, 876.5232619478887, 166.2811370215949, 4238.759964092642, 4467.625947442558, 2181.493652454731, 2412.105895922056]","[479797.88374435605, 222806.4930624002, 204518.80085917035, 2189462.1076060543, 2198649.987719177, 2236819.0372017073, 2144107.14170763]","[16, 16, 12, 16, 20, 10, 15]","[1613.9476961394769, 1852.7519656897784, 945.640277271069, 986.6768176627331, 1005.4305663304888, 1023.696682464455, 1043.0583501006035]",2460.0,1053.658536585366
67,"[2270.720624394642, 1090.6147340757377, 570.6225617997748, 3609.346939654274, 2997.0360232440034, 4169.717963421243, 3386.995188240938]","[446638.1530278511, 256984.79899497685, 194220.37138082267, 2246180.029905136, 2216074.7884902093, 2223929.891604965, 2202397.1380356615]","[13, 18, 12, 12, 13, 15, 13]","[1589.209074187615, 1808.7927424982554, 925.3837915030347, 961.4243323442137, 975.1693002257337, 994.2462600690449, 1021.2765957446809]",2498.0,1037.6301040832666
68,"[469.44544531337203, 618.7792296255002, 764.6325977662973, 3255.9502090430656, 2705.4390888899957, 3711.2099694351014, 3965.7783596994964]","[487259.9256958449, 246479.44215863402, 191870.8292568151, 2203702.7297954094, 2259506.586621154, 2239261.11011941, 2119570.0008283714]","[14, 13, 26, 18, 11, 14, 17]","[1608.9385474860335, 1852.7519656897784, 943.231441048035, 982.9351535836178, 999.6143463170073, 1018.467583497053, 1044.3190975020145]",2445.0,1060.122699386503
69,"[1850.327431064214, 1499.933331607482, 297.6260278835886, 3331.8207898578826, 5092.48566488124, 4530.401073454921, 2175.7803949462887]","[449445.3710859105, 244284.0572491854, 209988.90761480422, 2198485.7159515875, 2240653.416341807, 2234913.617108819, 2198236.772628206]","[19, 13, 16, 15, 15, 17, 9]","[1570.909090909091, 1791.2923289564617, 914.9311683727498, 952.2409992652462, 970.4230625233995, 991.9632606199771, 1016.8693605335426]",2515.0,1030.6163021868788
70,"[1887.0011540264468, 538.3074068003111, 284.69535786746104, 2910.292243685614, 4530.577156289082, 2730.4136382046513, 3685.0297313974615]","[450692.0058240888, 228377.60425014608, 180224.4920631008, 2270127.313039192, 2245921.608919985, 2262336.273454889, 2143410.356000864]","[14, 14, 14, 12, 15, 10, 15]","[1576.6423357664235, 1807.5313807531381, 922.748309006764, 960.0, 977.0071617037316, 995.3917050691244, 1016.4705882352941]",2517.0,1029.797377830751
71,"[151.02334804401366, 206.09023584782287, 806.6706292313698, 6628.85881040915, 2821.242818881747, 2593.512210115709, 3326.202574938779]","[465151.0674143686, 241083.29785737436, 201089.5728688051, 2180357.5729433876, 2247882.9476031186, 2258847.074018583, 2175275.3974572546]","[13, 15, 23, 21, 14, 10, 17]","[1592.137592137592, 1840.909090909091, 934.7277316985214, 975.1693002257337, 993.4840935224224, 1012.5, 1036.3854458216713]",2467.0,1050.6688285366843
72,"[1612.477552914777, 83.05973303240987, 539.8990787019042, 2514.118830805183, 2972.2768317096366, 2981.7635257311917, 5156.802550213605]","[456634.03840290336, 237375.9323618345, 169833.33092823328, 2246963.7515400522, 2228238.6891787024, 2235283.001532986, 2089864.6538372908]","[12, 14, 17, 9, 11, 11, 21]","[1585.3211009174313, 1816.3980378416259, 927.0386266094421, 963.5687732342008, 976.271186440678, 993.4840935224224, 1020.0708382526565]",2501.0,1036.3854458216713
73,"[1206.176968118541, 411.3137465827075, 346.9566247309924, 2826.4852119799484, 4439.036389057459, 2650.590982363689, 2668.2926303895824]","[481449.3874847912, 254255.36812273474, 194980.52459950995, 2264711.0975834057, 2164155.638017479, 2281807.2804045314, 2244942.415083414]","[17, 14, 15, 13, 18, 11, 10]","[1597.0425138632163, 1838.2978723404256, 936.4161849710982, 974.0698985343855, 993.8650306748466, 1014.481409001957, 1035.1437699680512]",2473.0,1048.1196926809544
74,"[2132.0238207934353, 245.58467758786568, 487.0138841694534, 1859.142492205489, 2762.962604695697, 3560.1476888484044, 4400.151693565711]","[491988.9294829264, 242833.66161596426, 183463.23340982833, 2270991.367870132, 2275757.7606266714, 2208489.3698527077, 2157814.0083624716]","[17, 12, 18, 9, 10, 18, 18]","[1589.209074187615, 1827.9266572637518, 932.3741007194244, 970.0598802395209, 985.5513307984791, 1005.8207217694994, 1032.258064516129]",2474.0,1047.696038803557
75,"[1147.9878997476128, 971.2769025729442, 932.9521900592943, 4861.1806599168285, 3873.741670766395, 4177.953156120363, 2372.1944748705964]","[529417.0337143752, 239449.57806749718, 206590.21806875078, 2191154.292510909, 2203983.301911727, 2229910.374510497, 2216653.8751673764]","[12, 19, 18, 20, 18, 19, 10]","[1598.0271270036992, 1850.1070663811563, 940.1523394994559, 979.5918367346939, 999.2289899768697, 1021.2765957446809, 1044.3190975020145]",2451.0,1057.5275397796818
76,"[4081.1549768022273, 83.79480620856518, 38.27398596844642, 4071.087318636096, 3636.7950537939914, 3419.4661464316764, 3261.2441889410006]","[502356.64196565334, 235630.99505848528, 210506.9228264553, 2177046.000933122, 2210446.8115436626, 2255350.3418357787, 2222440.0437920457]","[20, 15, 9, 16, 15, 15, 13]","[1608.9385474860335, 1854.0772532188842, 944.2622950819672, 984.8024316109422, 1002.3201856148492, 1019.669551534225, 1044.7400241837968]",2442.0,1061.4250614250614
77,"[1228.0414844908942, 119.17333712171866, 34.99077301516784, 3811.141721852973, 2017.5138453631266, 3441.89883765645, 4114.908225708476]","[454909.65371220175, 261774.4953916347, 198327.70144997133, 2252708.846217398, 2256234.162670653, 2240639.4393897974, 2136510.1168848835]","[13, 17, 7, 15, 10, 14, 21]","[1568.0580762250454, 1796.2577962577961, 915.9010600706714, 955.0478997789241, 974.0698985343855, 993.8650306748466, 1016.0721285770286]",2523.0,1027.3483947681332
78,"[3322.6748728211765, 76.15653905204276, 35.11320694972298, 3170.3321879016144, 5346.66260378083, 3180.210740127271, 3883.859504705312]","[481220.153325871, 218416.95400125862, 197090.43060879508, 2233889.776454072, 2128350.6583235455, 2274782.435093198, 2107621.1112280507]","[18, 9, 14, 15, 25, 10, 13]","[1588.235294117647, 1813.8558432470259, 926.0450160771704, 965.3631284916202, 986.3013698630137, 1006.6019417475728, 1027.755749405234]",2492.0,1040.1284109149278
79,"[1217.1773862587484, 73.71568350395785, 32.37016470041123, 4417.720082364506, 1840.93891633526, 3763.099571977681, 3549.5855435466196]","[476356.5614454864, 213637.9383524055, 184445.1984629432, 2204665.787940708, 2294754.1306550098, 2220471.160729632, 2137539.3766705194]","[15, 18, 13, 14, 6, 14, 14]","[1561.44578313253, 1791.2923289564617, 912.0337790288529, 948.7554904831625, 965.0037230081906, 983.6812144212523, 1006.6019417475728]",2538.0,1021.2765957446809
80,"[2220.3517114885904, 338.59042573271466, 1242.464788541701, 4378.03996362538, 3463.848188401341, 2360.856587184812, 3841.211166370001]","[504463.98198945395, 222158.83455888496, 197015.27253124025, 2259838.320897854, 2216768.757697896, 2213255.8014418655, 2117180.479950748]","[18, 13, 16, 14, 12, 13, 18]","[1594.0959409594095, 1825.3521126760563, 932.3741007194244, 970.7865168539325, 988.1814715974075, 1008.5603112840467, 1031.0262529832935]",2484.0,1043.4782608695652
81,"[2141.3001680293046, 144.38904383037598, 38.57474730901824, 3265.89202456537, 4142.273726752632, 3492.359698324392, 3828.0892986231843]","[470100.6215306428, 247999.28236578626, 218487.3687582793, 2219387.442554828, 2213354.386550295, 2221495.1177691882, 2114583.6628502505]","[17, 13, 13, 15, 16, 17, 14]","[1569.9576014536644, 1800.0, 917.5221238938053, 956.4575645756457, 973.3383402177994, 992.7230945997702, 1017.6678445229682]",2515.0,1030.6163021868788
82,"[1915.8572912469347, 986.4934612943475, 495.36112535425247, 3720.859942010731, 2793.6436079373543, 4650.067072598351, 1678.1867955154917]","[429835.703007815, 234136.1147667048, 213099.5151672755, 2230850.63144642, 2240040.0236046105, 2232387.1270210105, 2244347.1727448576]","[13, 14, 17, 14, 11, 17, 9]","[1590.1840490797547, 1820.2247191011236, 928.3667621776505, 965.7228017883756, 984.8024316109422, 1007.7760497667185, 1027.755749405234]",2499.0,1037.2148859543818
83,"[758.7121262177312, 986.1770599726636, 455.6338118813356, 5410.585993753563, 2750.181828875231, 4744.353974933764, 3179.3995459152857]","[479318.897842777, 212649.3893834696, 220056.37374271167, 2163901.293593811, 2248987.17725017, 2238994.5090119448, 2228142.907094086]","[16, 14, 17, 22, 11, 19, 11]","[1588.235294117647, 1831.8021201413428, 931.0344827586207, 972.2430607651913, 993.8650306748466, 1016.0721285770286, 1038.877755511022]",2468.0,1050.2431118314425
84,"[1617.5112214264898, 1429.371761570142, 714.9977771482195, 4080.335776140942, 4956.531132403718, 4268.482202186002, 3277.0543972777773]","[439719.37732950505, 251739.87391429237, 191050.59396772238, 2202827.4593899925, 2191715.888429186, 2237435.542155758, 2213845.907858547]","[13, 15, 17, 13, 19, 18, 11]","[1604.953560371517, 1851.4285714285713, 943.5748088824172, 981.8181818181819, 998.8439306358382, 1019.2685804168306, 1043.0583501006035]",2450.0,1057.9591836734694
85,"[2078.1054652341586, 1300.198385038489, 642.5327898730625, 3927.7837688653253, 5009.635498571748, 3886.5123178230765, 3516.1129335934193]","[466249.6196794261, 226847.7088523166, 174540.80207644458, 2261097.3230812475, 2231672.984454691, 2236491.5234021693, 2103174.2553877663]","[14, 13, 20, 12, 17, 14, 16]","[1610.938471100062, 1844.8398576512454, 942.2028353326064, 979.2217604835663, 996.1568024596464, 1015.6739811912225, 1039.2943063352045]",2458.0,1054.5158665581773
86,"[138.0282239212588, 80.56690540428325, 1183.1946896549514, 3245.8385234597185, 3941.130443117277, 2113.278792622497, 3860.4750843829547]","[450248.06643114623, 227323.79832997502, 156956.58611070126, 2187895.6275700266, 2207573.958841976, 2257883.1418129806, 2148106.248620498]","[15, 16, 12, 19, 14, 12, 15]","[1597.0425138632163, 1840.909090909091, 936.4161849710982, 975.9036144578313, 992.7230945997702, 1007.7760497667185, 1030.2066772655007]",2479.0,1045.582896329165
87,"[744.5223709303092, 82.92296264016787, 60.885136999899885, 3576.6239519757287, 5376.871847466082, 4714.962413663037, 3265.6904924490323]","[499292.3327091307, 235501.21389807673, 196643.21581039234, 2234323.006811211, 2222191.70289626, 2188383.7178052035, 2175961.987993338]","[12, 11, 9, 17, 23, 18, 10]","[1583.3842394624312, 1833.097595473833, 931.3690262306864, 971.8785151856018, 990.0687547746371, 1009.7389949357226, 1035.1437699680512]",2467.0,1050.6688285366843
88,"[1338.7449906884228, 93.29176020689029, 528.5388028224719, 4634.790380688495, 3110.1911549521724, 3001.036338778123, 2941.2779896730517]","[455167.7698275785, 265498.1469239803, 191543.0097410123, 2199577.50765196, 2257062.455480532, 2255897.7147085587, 2180747.6589008383]","[18, 16, 12, 19, 12, 13, 14]","[1557.6923076923076, 1797.50346740638, 912.3548046462513, 951.1926605504588, 970.0598802395209, 987.8048780487804, 1010.9204368174727]",2526.0,1026.1282660332542
89,"[654.6143809888151, 1360.4192877741461, 190.09072752573678, 1452.4828136746576, 4711.837756936379, 3514.9704963314102, 3994.2090854939047]","[465167.3448068026, 210551.33803635297, 182855.574197116, 2277321.0826367387, 2168041.375428958, 2234256.4178464077, 2132110.668653088]","[12, 12, 13, 8, 20, 15, 17]","[1574.726609963548, 1805.0139275766016, 920.1277955271565, 956.1047583917374, 972.2430607651913, 993.8650306748466, 1018.8679245283018]",2512.0,1031.8471337579617
90,"[1792.2035660022098, 84.96702754720766, 39.09170576630601, 3065.852146212144, 2159.9604259977905, 3240.029868846189, 2677.154743986202]","[496470.5617906189, 241306.35823406975, 217388.97576642776, 2234585.2455033143, 2229799.3385313614, 2245002.027672485, 2229752.093096949]","[17, 9, 16, 15, 9, 14, 11]","[1597.0425138632163, 1831.8021201413428, 935.0649350649351, 973.3383402177994, 990.0687547746371, 1010.1325019485581, 1033.4928229665072]",2481.0,1044.7400241837968
91,"[1298.8193647644746, 800.3859292380176, 33.479518835949534, 3561.029985787701, 3659.8594597707247, 2594.8728401609615, 4410.82126708886]","[497287.0213629763, 256972.36864152545, 189025.36334777108, 2246392.696535912, 2233668.307141913, 2254156.7417749637, 2147195.2992784674]","[18, 20, 9, 16, 15, 12, 14]","[1566.1631419939577, 1813.8558432470259, 919.8012775017743, 956.4575645756457, 974.8025573523881, 996.1568024596464, 1019.669551534225]",2505.0,1034.7305389221558
92,"[896.132055072883, 93.67011196305639, 160.2531211324445, 2963.688335475145, 2170.5039492616656, 3662.08290466983, 3169.1797323495384]","[474735.7823498121, 237190.18270527566, 173523.53940176818, 2218672.739652638, 2259171.0288235624, 2247749.5144845955, 2213680.045573414]","[14, 17, 11, 12, 9, 14, 11]","[1599.0129549660703, 1827.9266572637518, 932.7096077725801, 968.2480388494583, 983.3080424886191, 1002.7079303675048, 1024.9110320284697]",2500.0,1036.8
93,"[1255.1516464653348, 1522.291688439486, 929.4117134142629, 4514.638639619721, 3404.5586187600875, 3969.334062695695, 4043.2236848975695]","[482116.0546217378, 233268.4184782327, 211475.31660646066, 2227060.866295566, 2183726.5959373647, 2232481.220044547, 2130232.0733160363]","[12, 12, 16, 17, 17, 15, 17]","[1590.1840490797547, 1820.2247191011236, 930.032292787944, 969.3343305908751, 989.3129770992366, 1012.1046466224132, 1036.3854458216713]",2471.0,1048.9680291380007
94,"[147.08665209420042, 80.72977806727191, 32.69531212907571, 2317.090891143978, 5355.817107972585, 4493.733383676779, 1406.02523877191]","[487018.6259351936, 229879.94733737412, 184663.1229050196, 2243249.9735035403, 2191483.620286891, 2230274.7288665557, 2245941.6615157225]","[17, 17, 9, 9, 16, 18, 7]","[1571.8617343844755, 1813.8558432470259, 919.474991131607, 959.2894152479645, 977.744247453791, 995.3917050691244, 1017.2684458398744]",2515.0,1030.6163021868788
95,"[577.572580178673, 588.2898765225842, 71.41806508447104, 3868.184573924077, 3213.4049929275166, 2418.361523290722, 3936.7840563023083]","[485071.77199140145, 246977.1521437816, 200824.08613208984, 2235161.143842542, 2269036.7007201365, 2238660.5851442446, 2179634.6745997234]","[11, 17, 15, 13, 14, 9, 15]","[1584.3520782396088, 1821.5038650737877, 928.3667621776505, 968.2480388494583, 987.8048780487804, 1005.0407134548275, 1025.7222002374358]",2493.0,1039.71119133574
96,"[2108.1925631651497, 525.9206219429366, 313.4633272318835, 3332.260412800603, 2418.6719570601135, 4352.453456077616, 3912.0020480112366]","[497435.08097454597, 239223.95321141544, 177064.97538567398, 2244150.3126189266, 2286467.2795947143, 2182511.539856507, 2137636.9074876513]","[24, 14, 19, 11, 8, 20, 16]","[1601.9777503090236, 1855.4044380816035, 941.5183436251363, 979.2217604835663, 997.3066564063101, 1016.8693605335426, 1038.045654785743]",2469.0,1049.8177399756987
97,"[644.8775090560604, 85.53317969593633, 29.621246472523733, 2322.0113272346234, 2771.168316995829, 2552.7251010574023, 3510.8494394768845]","[470695.55761612084, 240973.42426217726, 164314.49596945487, 2238342.241116562, 2264884.8133311137, 2275694.3412386547, 2174081.8277753936]","[14, 23, 14, 13, 11, 9, 13]","[1591.1602209944751, 1834.3949044585988, 931.7038102084831, 969.6969696969697, 987.8048780487804, 1006.2111801242236, 1024.101145792177]",2505.0,1034.7305389221558
98,"[2276.3125442494716, 662.8287366600947, 95.98771608525382, 5706.851680556387, 5701.989069098739, 3496.1720852653452, 2846.856642972189]","[472634.341331203, 243218.90877132272, 216840.04530987903, 2229703.0617639413, 2159245.7108904575, 2253978.6945038955, 2173192.451685619]","[25, 13, 13, 18, 19, 13, 18]","[1611.9402985074628, 1863.4076204169662, 948.0614484272129, 988.9355207935903, 1008.5603112840467, 1028.163427211424, 1048.5436893203882]",2443.0,1060.9905853458863
99,"[825.2033883385468, 726.521856377786, 36.098690878167226, 3011.6813671412847, 4065.8377252926193, 5379.231727970678, 3770.9342802891733]","[471982.5804949622, 250903.98206772716, 201767.98220458924, 2262129.545262192, 2188489.0745034874, 2218979.5938126706, 2164864.2978825574]","[9, 18, 11, 13, 19, 19, 17]","[1578.5627283800243, 1810.0558659217877, 923.7348538845331, 960.711638250556, 977.3755656108598, 1000.0, 1026.1282660332542]",2492.0,1040.1284109149278
100,"[761.3870160569423, 1195.5353721150598, 39.66332902267098, 6045.23169794856, 3599.2004924648195, 3552.7396091608425, 3772.129220098244]","[466139.06423021865, 253001.88794738732, 222868.24577838823, 2208263.834302985, 2200627.4781212052, 2254289.6195659763, 2185591.610481178]","[14, 17, 14, 22, 16, 15, 13]","[1579.524680073126, 1822.7848101265822, 925.0535331905782, 961.7810760667903, 979.2217604835663, 998.8439306358382, 1022.8887134964483]",2496.0,1038.4615384615386
101,"[185.7582395871295, 87.43529701120804, 234.88935917412502, 4178.656944886067, 3608.442206176403, 3347.9911331263024, 4726.340027989208]","[494624.89576543897, 246904.69711598556, 185098.34080962226, 2242805.131024393, 2248143.2543522143, 2258700.8602518085, 2099688.166126691]","[10, 17, 13, 17, 12, 11, 24]","[1592.137592137592, 1833.097595473833, 933.7175792507204, 971.5142428785607, 987.4285714285714, 1004.6511627906976, 1031.8471337579617]",2467.0,1050.6688285366843
102,"[1227.8861351497724, 959.6462599743605, 287.7225984727308, 4743.839225870739, 3108.931729998437, 5181.51515547359, 4100.851054163052]","[456927.23890580353, 251170.86071351904, 212921.58607208205, 2199137.954948483, 2249465.3247932745, 2259414.5119832708, 2134517.7414662186]","[15, 17, 19, 21, 13, 15, 19]","[1600.0, 1834.3949044585988, 935.4023818116203, 975.5363191569439, 996.5397923875432, 1020.4724409448819, 1048.1196926809544]",2439.0,1062.7306273062732
103,"[802.7270221674505, 1074.8439437242102, 32.497185496866514, 3631.619766026985, 3322.4551689267896, 3016.8949816128265, 3135.4319269440625]","[430728.77363233047, 236641.5371796146, 181496.7809999995, 2207232.8534724223, 2247417.169791508, 2262825.6324252374, 2164103.5483048093]","[14, 12, 10, 14, 15, 11, 16]","[1598.0271270036992, 1812.5874125874127, 930.032292787944, 968.2480388494583, 984.0546697038725, 1003.8729666924864, 1028.9797538705836]",2488.0,1041.8006430868168
104,"[543.091478688323, 1005.0213634412843, 34.25148380982568, 4910.841601375627, 2073.4989034600435, 4403.858340734847, 2057.204111778551]","[455897.7156580447, 250050.6449746375, 194822.6749934366, 2181629.74864822, 2261702.9072322487, 2214692.3591321143, 2259820.4843431227]","[8, 19, 7, 17, 10, 17, 5]","[1561.44578313253, 1775.3424657534247, 908.835904628331, 946.6764061358656, 962.852897473997, 982.5625473843821, 1006.2111801242236]",2544.0,1018.8679245283018
105,"[751.6820509187377, 1383.3333909875157, 428.43052804975673, 5764.153414049228, 3955.0910586906766, 4169.0906017194075, 5907.891856295274]","[452433.25046499725, 232587.33120566135, 218076.97731023238, 2219569.638529911, 2242059.4566008854, 2267876.0153196016, 2097901.995832609]","[18, 17, 18, 20, 13, 11, 21]","[1607.9404466501242, 1840.909090909091, 938.7902933719666, 979.2217604835663, 999.2289899768697, 1019.2685804168306, 1044.3190975020145]",2446.0,1059.6892886345054
106,"[1431.6763729192826, 1057.220057910439, 279.48275985235216, 5621.935318840096, 1851.7243162937064, 3531.6749328326327, 3325.9861140180033]","[444233.43620880914, 233665.45824952069, 188998.07304634346, 2174489.234253095, 2245301.957492356, 2233912.2477863426, 2241045.2832997125]","[13, 16, 6, 21, 6, 14, 9]","[1564.272782136391, 1787.5862068965516, 913.3192389006342, 951.5418502202643, 968.609865470852, 984.8024316109422, 1004.6511627906976]",2547.0,1017.6678445229682
107,"[1728.8671656422462, 1924.0723494426556, 342.2514156061224, 2800.7012978190337, 3168.8150692726335, 4660.6371854889885, 3688.098904369752]","[461109.1226706413, 258232.90509117203, 183620.01545234898, 2230068.86893579, 2245017.739533828, 2159668.6619680477, 2157239.3991532866]","[15, 17, 16, 11, 12, 20, 16]","[1612.943372744244, 1848.7874465049929, 944.950783813343, 984.0546697038725, 1000.3859513701274, 1020.4724409448819, 1043.8985098670962]",2454.0,1056.234718826406
108,"[3225.6183842369032, 555.2018616587977, 35.08511081371949, 2033.303104301272, 4562.682512245282, 4792.459000307652, 4727.040218265369]","[444405.7651082771, 265636.5859411035, 197529.1738812407, 2289552.5004282533, 2201060.995047538, 2187155.996292416, 2111671.97562559]","[18, 15, 13, 7, 17, 22, 19]","[1578.5627283800243, 1815.126050420168, 923.0769230769231, 959.6445760829323, 976.6390354182366, 1000.3859513701274, 1029.797377830751]",2477.0,1046.4271295922488
109,"[1710.7591965158833, 904.7714007444495, 221.86791336168488, 3273.5712786350696, 2819.915516196636, 4291.7135151247485, 2898.9607639458227]","[464061.52156160004, 240023.46322173066, 183331.4609941869, 2255975.4988673255, 2269366.0327281705, 2237781.3611995857, 2106726.296749833]","[20, 17, 15, 15, 11, 15, 17]","[1583.3842394624312, 1815.126050420168, 923.7348538845331, 962.1380846325167, 981.8181818181819, 1003.8729666924864, 1029.797377830751]",2480.0,1045.1612903225807
110,"[721.4382107674247, 88.10786367150092, 165.78894134805165, 4681.927528474211, 3699.6255417497273, 3151.7289095764195, 3460.314564114756]","[462801.9768281687, 249352.0191833363, 201611.08020933077, 2212963.861306043, 2233777.8021762404, 2206630.7107370095, 2194759.061019282]","[15, 12, 10, 17, 17, 13, 13]","[1600.9882643607166, 1826.6384778012684, 934.7277316985214, 971.8785151856018, 988.9355207935903, 1011.7096018735363, 1035.557331202557]",2472.0,1048.5436893203882
111,"[370.1392467322848, 368.4919216433673, 37.66790952154323, 4066.6434085374262, 3899.932971398891, 3758.2835083274804, 3557.278293827914]","[480890.5549044572, 235112.62382030018, 208039.86428748324, 2205291.4399093236, 2199625.1002581404, 2212385.0511933356, 2122768.686759193]","[14, 15, 12, 16, 16, 14, 16]","[1604.953560371517, 1847.4697077690662, 940.8348457350272, 978.8519637462235, 996.9230769230769, 1017.6678445229682, 1039.71119133574]",2463.0,1052.3751522533496
112,"[2947.072106755649, 786.123821479894, 339.1276303444372, 3903.734627174567, 3625.99699863021, 4504.735758081299, 3993.7897668183114]","[460812.9303552618, 257925.91775272955, 192217.6986580369, 2186855.8895307793, 2202102.7938589766, 2243802.5316786407, 2181189.835490895]","[20, 17, 10, 17, 17, 15, 15]","[1577.6019476567255, 1800.0, 918.4975194897236, 955.3999262808699, 972.2430607651913, 992.7230945997702, 1019.2685804168306]",2506.0,1034.317637669593
113,"[2189.5699033824326, 1373.2410699812758, 451.8746446729934, 2193.837486009238, 2860.3484926088317, 1371.458617887823, 3365.4832644195053]","[441558.69633170567, 213850.34556874385, 156284.77472921045, 2270044.5320170084, 2264870.3475414095, 2297389.572825704, 2104586.969133072]","[13, 11, 19, 7, 10, 6, 17]","[1583.3842394624312, 1806.2717770034844, 923.7348538845331, 958.9345172031077, 970.7865168539325, 987.052551408987, 1011.3148653921186]",2526.0,1026.1282660332542
114,"[1724.6510507895102, 91.81768954373288, 34.33859310685876, 1690.2283147455096, 1092.9598089447577, 2407.7551821271604, 1953.0509830338992]","[231274.38697758006, 125140.67053504477, 93229.28028512152, 1099482.3207287772, 1123086.9385725125, 1098479.4251436803, 1032442.3172037146]","[20, 14, 14, 18, 9, 13, 19]","[3252.195734002509, 3767.4418604651164, 1915.7427937915743, 1995.3810623556583, 2036.1351139041633, 2086.9565217391305, 2140.37985136251]",1194.0,2170.854271356784
115,"[1689.7136937291662, 653.5517571425102, 303.96979216661623, 3516.8545302988264, 3852.622163970716, 2835.2273798671213, 4509.421838770082]","[449461.61184710386, 230708.12382429416, 213042.09837125012, 2253135.5753663774, 2174752.775970683, 2269948.911395702, 2183689.60717952]","[17, 16, 14, 11, 17, 12, 16]","[1604.953560371517, 1847.4697077690662, 941.5183436251363, 981.4464218099205, 999.2289899768697, 1018.0675569520816, 1041.8006430868168]",2454.0,1056.234718826406
116,"[2913.784516361218, 96.82651218836436, 889.3787045762791, 4302.811925801908, 4446.8424147074375, 3825.3239165181317, 4519.823653501005]","[512150.80687692505, 274065.74751272146, 197418.54778440634, 2203492.29307763, 2213872.4121771636, 2236060.3574091196, 2080619.7198191273]","[18, 17, 19, 15, 14, 18, 19]","[1592.137592137592, 1836.9950389794471, 932.0388349514564, 970.4230625233995, 988.9355207935903, 1010.5263157894736, 1038.877755511022]",2456.0,1055.3745928338762
